,longitude,latitude,status_group
53513,37.26652142,-6.42024571,functional
53514,36.7128348,-8.72513105,functional
53515,37.00653532,-7.56822546,functional
53516,36.68316291,-3.49259262,functional
53517,36.27360392,-11.22143921,functional
53518,38.72080361,-5.14202595,non functional
53519,36.35097128,-11.18479486,functional
53520,36.42998105,-11.40069026,functional
53521,36.91384584,-3.35193123,functional
53522,35.44422404,-8.09810867,functional
53523,30.70660024,-3.59423675,functional
53524,33.42239263,-3.18672588,functional
53525,37.76332226,-10.82333964,functional
53526,37.31854879,-6.74755862,functional
53527,33.81102027,-8.79596333,functional
53528,33.42587066,-3.12348023,functional
53529,36.07216632,-6.2226016,non functional
53530,34.87852978,-11.04054707,functional needs repair
53531,34.98846047,-8.88126585,functional
53532,32.94096019,-2.64290776,non functional
53533,34.76440436,-9.15922269,functional
53534,36.35975272,-8.79943142,non functional
53535,31.55427702,-7.64625497,non functional
53536,33.80975343,-9.27764381,non functional
53537,38.356508000000005,-6.44724353,functional
53538,36.68283709,-3.49336355,functional needs repair
53539,34.52257648,-1.74344171,non functional
53540,38.38406939,-4.8320513,non functional
53541,39.11574727,-7.32600808,functional
53542,33.62383242,-3.62220757,functional
53543,36.42558812,-6.23184794,functional
53544,35.78567942,-7.15726095,functional
53545,39.11721927,-4.90917499,functional
53546,31.56945129,-1.51427556,non functional
53547,35.66542621,-3.44726012,functional
53548,35.57666522,-3.7485029,functional
53549,32.96281253,-2.77177529,functional
53550,30.55986179,-5.62620854,non functional
53551,35.8970402,-10.48308729,functional needs repair
53552,34.077426692028794,-5.706032659626431,non functional
53553,36.70942047,-3.32170117,functional
53554,34.16156432,-3.10646676,functional
53555,34.00394311,-1.61399512,non functional
53556,33.14339406,-9.08942323,non functional
53557,33.90956137,-3.38160464,non functional
53558,34.56536721,-9.343305699999998,functional
53559,39.10253191,-4.6745505,functional
53560,33.98046191,-2.01169794,functional
53561,31.82664296,-3.28507658,non functional
53562,37.65117485,-3.16989645,non functional
53563,38.63549862,-4.78561992,functional
53564,30.97101185,-1.75576494,non functional
53565,31.54021056,-1.83466668,functional
53566,29.65868402,-4.83662294,functional needs repair
53567,33.81628641,-3.44376618,non functional
53568,35.32970531,-8.37034307,functional
53569,36.37870219,-4.27229267,non functional
53570,39.52661331,-10.58856226,non functional
53571,34.46320279,-9.79680039,functional
53572,33.23022751,-2.92139818,functional
53573,30.90894292,-1.2065933,non functional
53574,38.56622532,-8.29782645,functional
53575,31.2227204,-7.78818428,functional
53576,37.72214331,-6.82062245,functional
53577,34.83897418,-4.53307775,non functional
53578,35.33946961,-4.46220269,functional
53579,36.8600679,-8.9909391,non functional
53580,34.89137447,-11.07239388,non functional
53581,34.4724701,-1.95727227,non functional
53582,35.85880986,-7.72312148,functional
53583,32.98033578,-2.00279183,functional needs repair
53584,34.54634949,-1.35543975,functional
53585,38.70251629999999,-5.09621951,functional
53586,31.04928401,-7.50717135,non functional
53587,35.1827872,-9.25590582,non functional
53588,36.64041676,-3.31398902,non functional
53589,36.6939131,-8.12362572,functional
53590,34.06162464,-1.7925123,non functional
53591,36.67973434,-8.1449883,non functional
53592,36.97098023,-7.67494963,functional
53593,36.96262924,-3.16392457,functional
53594,33.14074608,-9.46838433,functional
53595,34.37764958,-1.95889647,non functional
53596,35.44786007,-10.63311277,functional
53597,30.62363647,-2.53431847,functional
53598,33.86999661,-2.00142153,functional
53599,36.0997999,-7.60805265,non functional
53600,33.78815928,-3.33096166,functional
53601,33.27119423,-8.45154559,non functional
53602,37.26374581,-3.25360768,functional
53603,36.68956713,-8.1095921,functional
53604,37.063492,-5.38534917,non functional
53605,37.42403583,-3.38338865,functional
53606,32.84490353,-1.93903096,non functional
53607,35.17818647,-9.25503394,functional
53608,35.04304103,-8.83312044,functional
53609,31.66755498,-1.07653747,non functional
53610,38.3395868,-6.60660366,non functional
53611,36.93346496,-3.57391394,functional
53612,39.52763091,-10.0319303,functional
53613,35.39360884,-6.89350813,functional
53614,35.28581567,-4.05860578,non functional
53615,33.23421775,-8.96441796,functional
53616,33.23710225,-4.07503903,non functional
53617,35.24599985,-10.88145414,functional
53618,33.20037978,-4.21973837,functional
53619,34.649481,-1.92871238,functional
53620,37.06123411,-6.18248123,non functional
53621,30.389126,-6.72606786,functional
53622,34.62576632,-9.07232112,non functional
53623,36.77953897,-2.54799423,functional
53624,34.34533773,-1.98360836,functional
53625,33.61939737,-2.72940766,non functional
53626,35.970339700000004,-6.48495661,functional
53627,32.07451488,-4.83035309,non functional
53628,35.00346155,-5.77234818,non functional
53629,32.03752392,-8.57528706,non functional
53630,35.80010206,-8.84716907,non functional
53631,34.85481923,-4.58243503,functional
53632,34.53276132,-4.75115026,functional
53633,37.31501851,-11.11617022,non functional
53634,35.77322989,-4.62126941,non functional
53635,35.61468793,-10.99268969,functional
53636,34.72196052,-10.29975348,non functional
53637,34.74739383,-9.21927169,functional
53638,33.14458163,-3.95105075,non functional
53639,34.077426692028794,-5.706032659626431,functional
53640,38.33503378,-4.4409077,non functional
53641,36.65084228,-3.32516047,functional
53642,34.66263872,-9.16195429,functional
53643,31.49008327,-3.39986809,functional
53644,34.83704392,-4.49465684,non functional
53645,39.60199437,-10.8718735,non functional
53646,39.61869762,-10.02902972,functional
53647,36.94526249,-11.39262529,functional
53648,32.0467378,-5.01403269,functional
53649,37.12262198,-3.18424502,functional
53650,33.95850105,-9.23072412,functional
53651,39.1671076,-7.76386905,non functional
53652,33.99543648,-9.49471993,non functional
53653,33.63838375,-8.76656043,functional
53654,33.43840533,-3.80980288,non functional
53655,30.0505103,-4.68365392,functional needs repair
53656,33.24198224,-2.80578533,non functional
53657,33.12417117,-3.7471862,non functional
53658,39.73304476,-10.22353446,non functional
53659,38.58987216,-10.08956484,non functional
53660,36.90573047,-7.83300236,functional
53661,38.342417700000006,-6.61051494,functional
53662,39.04412124,-8.43578623,functional
53663,34.59903949,-1.81117884,non functional
53664,34.44273869,-9.30715163,functional
53665,35.68290548,-4.33389081,non functional
53666,37.05732813,-3.26529905,functional
53667,37.07398459,-3.27259171,functional
53668,35.80474138,-3.26334313,functional
53669,37.33746996,-3.37297527,functional
53670,35.35815552,-5.18109596,functional
53671,37.75428664,-5.9110094,non functional
53672,32.87746104,-3.28044213,functional
53673,33.61237583,-3.35876098,non functional
53674,35.77537927,-10.55372666,functional
53675,33.87060401,-1.99054351,non functional
53676,36.21522258,-8.18064907,functional
53677,35.84093438,-4.16450865,functional
53678,37.27481812,-3.19646385,non functional
53679,35.85870071,-10.54015049,non functional
53680,33.78006135,-3.17995739,non functional
53681,31.38982125,-2.70377602,functional
53682,36.96077779,-6.0642157,non functional
53683,34.077426692028794,-5.706032659626431,functional
53684,38.95267394,-5.47689434,non functional
53685,33.62153279,-3.32647352,non functional
53686,32.57573903,-9.0279745,functional
53687,30.17753427,-4.58934555,functional needs repair
53688,37.45376507,-3.44303595,functional
53689,33.907819700000005,-9.455335,non functional
53690,34.17420822,-3.08541224,non functional
53691,33.1864488,-3.18340856,functional
53692,33.657894899999995,-4.2722359,non functional
53693,33.57939819,-2.12571166,non functional
53694,34.90820891,-11.1706075,functional
53695,35.70154922,-5.62945232,non functional
53696,35.36388275,-3.53553087,functional
53697,37.19966397,-3.18433661,functional
53698,34.47118394,-8.84258932,functional needs repair
53699,37.57684067,-3.27053503,functional
53700,38.86213402,-6.77765542,non functional
53701,39.33084833,-10.67065294,functional needs repair
53702,30.07954905,-4.66760222,functional
53703,32.35963428,-5.17442213,non functional
53704,34.96665794,-5.83098834,non functional
53705,38.838756,-8.84044475,non functional
53706,36.7977615,-3.37016788,non functional
53707,36.91187258,-3.25123584,functional
53708,39.02802526,-6.57741868,functional
53709,31.56071293,-3.43405428,functional
53710,34.52064347,-4.74980686,non functional
53711,34.87880608,-11.07191087,non functional
53712,37.58026793,-3.47936909,functional
53713,31.3280455,-2.73769303,functional
53714,33.03387717,-2.01750617,non functional
53715,33.47229026,-3.57090906,functional
53716,39.1557686,-11.0346739,functional
53717,31.77080812,-1.00327683,non functional
53718,36.81928267,-10.6127728,non functional
53719,35.86298725,-10.5611045,non functional
53720,34.63713297,-8.9780681,functional
53721,34.077426692028794,-5.706032659626431,functional needs repair
53722,31.71777919,-8.36710544,functional
53723,31.48818926,-2.73119138,non functional
53724,33.86733148,-9.47130539,functional
53725,30.62428694,-7.36183251,non functional
53726,29.65680028,-4.82058659,functional needs repair
53727,35.71653920000001,-3.97056921,functional
53728,33.50747984,-3.14732354,functional needs repair
53729,31.51851747,-1.6061525,functional
53730,32.24345692,-2.55696091,functional
53731,33.98508148,-1.25314476,non functional
53732,37.51067447,-3.40972579,functional
53733,35.43433777,-4.14718762,functional
53734,38.18229824,-6.90400571,non functional
53735,39.26949378,-7.65719323,non functional
53736,33.5768775,-9.19521846,functional
53737,40.17899969,-10.29399555,functional
53738,35.91991847,-7.39313736,functional
53739,37.03484608,-7.65379219,functional
53740,36.68184136,-8.13585189,functional
53741,32.68443604,-2.96468935,functional
53742,33.52631051,-4.62732114,functional
53743,35.83018268,-6.24402106,non functional
53744,32.46903575,-3.43734978,functional
53745,33.2167374,-2.57320878,non functional
53746,34.42951492,-1.81373209,functional
53747,39.14560251,-8.14250201,non functional
53748,38.99469429,-10.50887854,functional needs repair
53749,37.64682423,-6.86127432,functional
53750,38.2603019,-4.6650972,functional
53751,36.14402908,-4.90358517,non functional
53752,34.37599921,-9.58037196,functional
53753,32.90153854,-9.20334421,non functional
53754,33.61657423,-4.25615331,non functional
53755,33.93496377,-9.48731691,non functional
53756,30.62398071,-7.36813507,non functional
53757,32.43244392,-4.93534742,functional
53758,34.09812077,-3.72032514,functional
53759,38.61946028,-5.19715815,functional
53760,35.88155793,-5.894686900000001,functional
53761,34.077426692028794,-5.706032659626431,functional
53762,35.89348993,-4.155659,functional
53763,31.54741457,-1.73442791,functional
53764,36.63185942,-5.68756178,non functional
53765,35.96488660000001,-10.51913551,functional
53766,32.68843002,-8.83050166,non functional
53767,38.92557987,-6.51170488,non functional
53768,38.38879665,-4.8331955,functional
53769,37.7893759,-3.71277603,non functional
53770,35.47792444,-5.2632650000000005,non functional
53771,40.02667517,-10.59483054,non functional
53772,29.8249376,-4.66644453,functional
53773,33.43501046,-2.68525382,functional
53774,38.95565948,-8.77571342,non functional
53775,33.13541388,-3.77285054,functional
53776,36.67082452,-8.38268293,non functional
53777,32.99884089,-4.21056642,functional
53778,37.31983088,-6.94774023,non functional
53779,39.41642576,-9.62687319,non functional
53780,34.88902295,-8.95090555,functional
53781,37.16984621,-3.1975574,functional
53782,34.01035493,-1.15128874,non functional
53783,35.06133391,-11.32331944,functional
53784,39.01017777,-7.61633004,non functional
53785,29.75969239,-4.48749105,functional needs repair
53786,37.17632678,-6.59197186,functional
53787,34.85712779,-11.13650701,functional needs repair
53788,37.04890132,-6.758648399999999,non functional
53789,37.35543088,-11.13620498,functional
53790,30.74420424,-3.41628988,functional
53791,36.66757704,-3.18312521,non functional
53792,37.70597545,-6.0611587,non functional
53793,32.84102338,-9.04407898,non functional
53794,36.72670806,-2.72654914,non functional
53795,35.5601951,-4.19815079,functional
53796,34.83439311,-10.99258045,functional needs repair
53797,34.97639071,-4.85064058,non functional
53798,35.68182606,-6.20768177,functional needs repair
53799,32.94261827,-2.42787128,non functional
53800,36.89916569,-7.79663177,non functional
53801,38.99633921,-10.32860244,non functional
53802,38.4167399,-5.60383834,functional
53803,34.62220924,-11.01988349,functional
53804,36.69082031,-3.35016441,functional
53805,39.03308773,-10.46683969,non functional
53806,33.44376006,-2.73783728,functional
53807,32.32712228,-4.31220375,functional
53808,38.32563617,-4.7371978,functional needs repair
53809,37.61474809,-3.23746877,non functional
53810,33.61552991,-2.85142292,functional
53811,35.12705732,-10.66560974,non functional
53812,36.65238198,-3.23580962,functional
53813,31.7233172,-2.4782863,non functional
53814,34.969557,-4.37738625,functional
53815,36.04350321,-10.5915799,non functional
53816,34.34347498,-3.49223138,non functional
53817,36.3954871,-6.65973396,functional
53818,34.077426692028794,-5.706032659626431,functional
53819,36.67975327,-3.33939176,functional
53820,33.68058129,-1.68469319,non functional
53821,33.79653241,-9.30167077,functional
53822,38.72218108,-10.82739848,functional
53823,36.79193141,-2.55681016,functional
53824,33.22869904,-2.73813882,functional
53825,36.87199273,-3.13272846,functional
53826,38.97238618,-5.41975485,non functional
53827,34.32281157,-9.47451615,functional
53828,33.44312777,-4.41849279,functional needs repair
53829,35.58951908,-10.66203381,functional
53830,37.49784125,-3.33157612,functional
53831,33.96209301,-9.50402293,functional
53832,34.077426692028794,-5.706032659626431,non functional
